ticker,sleeve,last_close,ret_6m,benchmark_hurdle,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
EWN,offensive,58.5099983215332,0.06065932874388724,-0.0008168884016981348,0.26589820527537233,1.4403335571289062,True,True,True,-0.9504183488577382,-0.8278478075008141,-0.12257054135692413,-0.6141743979688217,False,True,False,11.793814235640706,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
PKW,offensive,132.21080017089844,0.006217725971330301,-0.0008168884016981348,0.13239275270763637,2.138665771484375,True,True,True,-1.5991439540740089,-1.5241800167166224,-0.07496393735738649,-1.178410506408583,False,True,False,11.70815438674895,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
VWO,offensive,54.34000015258789,0.026839359444036814,-0.0008168884016981348,0.2512435342562599,1.1436660766601563,True,True,True,-0.8295668272895824,-0.7143862097551225,-0.11518061753445996,-0.5178294633575613,False,True,False,11.647121110905408,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
THD,offensive,67.30999755859375,0.1532644835251311,-0.0008168884016981348,0.3691854169672636,1.7692006429036458,True,True,True,-0.4757025251182512,-0.27105785041376795,-0.20464467470448322,0.14166053225331687,False,False,False,11.609017237635214,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
VTV,defensive,197.6300048828125,0.07403496417556021,-0.0008168884016981348,0.11298687893022742,2.831500244140625,True,True,True,-1.7193397080099544,-1.3168362887016545,-0.4025034193082999,-0.766617462441813,False,True,False,11.569108275433193,True,WAIT FOR PULLBACK,19.999999999999996,0.0,0.0,0.0,HOLD,"Selected, but wait for pullback. Sleeve=defensive, trend acceptable but entry extended or not fresh."
EWS,offensive,27.81999969482422,0.003404120015060297,-0.0008168884016981348,0.2311939508993199,0.5470003763834635,True,True,True,-0.15967695185031872,-0.17155431227559934,0.01187736042528062,-0.18976398098277347,False,False,False,11.559017844179731,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWM,offensive,28.989999771118164,0.16273418896716296,-0.0008168884016981348,0.19259777540837303,0.4120002746582031,False,True,True,0.006815915617540469,-0.011424359964379623,0.018240275581920092,-0.04799792668868852,False,False,False,11.397466307941972,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SLV,offensive,65.20999908447266,0.6376192763494324,-0.0008168884016981348,0.5836884569677584,3.4026667277018228,False,True,True,-3.473578851656683,-2.1482149854035058,-1.325363866253177,-1.437334145809114,False,False,False,11.203559746726746,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWL,offensive,58.20000076293945,0.0676940479733712,-0.0008168884016981348,0.21967391770681438,1.2373339335123699,False,True,True,-1.3830178077978772,-1.1042335121542437,-0.2787842956436335,-0.5551454267034068,False,True,False,10.891783542959704,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EZA,offensive,66.16999816894531,0.126195831741315,-0.0008168884016981348,0.4862130735161965,2.714666493733724,False,True,True,-2.8324837568964227,-2.211095219252674,-0.6213885376437487,-1.3681816280096077,False,True,False,10.815333503822302,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
